titulo,ano_lancamento,categoria,generos,generos_unificados,rating,num_avaliacoes,imagem,descricao,metadata,classificacao
Disturbed - Live at Red Rocks,2016,album_musical,"[""metal"", ""nu metal"", ""alternative metal"", ""rap metal"", ""hard rock""]",[],2.5,0,https://i.scdn.co/image/ab67616d0000b273c44b4edcddfb5e0de5a7165e,Álbum de Disturbed,"{""id_artista_spotify"": ""3TOqt5oJwL9BE2NG9MEwDa"", ""nome_artista"": ""Disturbed"", ""spotify_id"": ""4mCW6XUPY8bZxlEx6o6vlo"", ""total_faixas"": 16, ""gravadora"": ""Reprise"", ""tipo"": ""album""}",16
Immortalized (Deluxe Edition),2015,album_musical,"[""metal"", ""nu metal"", ""alternative metal"", ""rap metal"", ""hard rock""]",[],3.6,0,https://i.scdn.co/image/ab67616d0000b273a58c62e75b82e9c3b47d9ef3,Álbum de Disturbed,"{""id_artista_spotify"": ""3TOqt5oJwL9BE2NG9MEwDa"", ""nome_artista"": ""Disturbed"", ""spotify_id"": ""1ROVEUk4lc2vD4a0IN1TWS"", ""total_faixas"": 16, ""gravadora"": ""Reprise"", ""tipo"": ""album""}",16
The Lost Children,2011,album_musical,"[""metal"", ""nu metal"", ""alternative metal"", ""rap metal"", ""hard rock""]",[],3.1,0,https://i.scdn.co/image/ab67616d0000b2735d6757faf5a3cdbbfd34107a,Álbum de Disturbed,"{""id_artista_spotify"": ""3TOqt5oJwL9BE2NG9MEwDa"", ""nome_artista"": ""Disturbed"", ""spotify_id"": ""0BBC9CJOAvXVmUs7txm8cY"", ""total_faixas"": 16, ""gravadora"": ""Reprise"", ""tipo"": ""album""}",16
Asylum (Deluxe Edition),2010,album_musical,"[""metal"", ""nu metal"", ""alternative metal"", ""rap metal"", ""hard rock""]",[],3.3,0,https://i.scdn.co/image/ab67616d0000b273fa6551bf5f8a821baa48a1e8,Álbum de Disturbed,"{""id_artista_spotify"": ""3TOqt5oJwL9BE2NG9MEwDa"", ""nome_artista"": ""Disturbed"", ""spotify_id"": ""23Kf2cl3kz7pFNKhl4iMp9"", ""total_faixas"": 15, ""gravadora"": ""Reprise"", ""tipo"": ""album""}",16
Indestructible (Deluxe Edition),2008,album_musical,"[""metal"", ""nu metal"", ""alternative metal"", ""rap metal"", ""hard rock""]",[],3.7,0,https://i.scdn.co/image/ab67616d0000b2731aeed60b435be44dd68a57a3,Álbum de Disturbed,"{""id_artista_spotify"": ""3TOqt5oJwL9BE2NG9MEwDa"", ""nome_artista"": ""Disturbed"", ""spotify_id"": ""6hz9f6H7URtoigU517WjD6"", ""total_faixas"": 15, ""gravadora"": ""Reprise"", ""tipo"": ""album""}",16
Ten Thousand Fists,2005,album_musical,"[""metal"", ""nu metal"", ""alternative metal"", ""rap metal"", ""hard rock""]",[],3.9,0,https://i.scdn.co/image/ab67616d0000b273bbdafec608fc5329ec2ad831,Álbum de Disturbed,"{""id_artista_spotify"": ""3TOqt5oJwL9BE2NG9MEwDa"", ""nome_artista"": ""Disturbed"", ""spotify_id"": ""0Te7OvzuUMnbsqCneIDUm6"", ""total_faixas"": 14, ""gravadora"": ""Reprise"", ""tipo"": ""album""}",12
Music as a Weapon II,2004,album_musical,"[""metal"", ""nu metal"", ""alternative metal"", ""rap metal"", ""hard rock""]",[],2.1,0,https://i.scdn.co/image/ab67616d0000b273cb1e3265a22d7c8393552930,Álbum de Disturbed,"{""id_artista_spotify"": ""3TOqt5oJwL9BE2NG9MEwDa"", ""nome_artista"": ""Disturbed"", ""spotify_id"": ""2ZcYXbmmHfjashzFbz2NnC"", ""total_faixas"": 14, ""gravadora"": ""Reprise"", ""tipo"": ""album""}",16
Believe,2002,album_musical,"[""metal"", ""nu metal"", ""alternative metal"", ""rap metal"", ""hard rock""]",[],3.4,0,https://i.scdn.co/image/ab67616d0000b2739ad624c49239d6868b5f3aad,Álbum de Disturbed,"{""id_artista_spotify"": ""3TOqt5oJwL9BE2NG9MEwDa"", ""nome_artista"": ""Disturbed"", ""spotify_id"": ""6PfpFynKzUEFitHt7BwcVL"", ""total_faixas"": 12, ""gravadora"": ""Reprise"", ""tipo"": ""album""}",16
Limp Bizkit,0,artista_musical,"[""nu metal"", ""rap metal"", ""alternative metal"", ""rap rock""]",[],4.2,8430397,https://i.scdn.co/image/4654955890cb62a6abe9daadfd2b3ecdee8036e4,Artista importado via Spotify API.,"{""spotify_id"": ""165ZgPlLkK7bf5bDoFc6Sb"", ""popularidade_raw"": 80, ""tipo"": ""artista""}",16
STILL SUCKS,2021,album_musical,"[""nu metal"", ""rap metal"", ""alternative metal"", ""rap rock""]",[],3.4,0,https://i.scdn.co/image/ab67616d0000b2737d51279f78e17fe253009f68,Álbum de Limp Bizkit,"{""id_artista_spotify"": ""165ZgPlLkK7bf5bDoFc6Sb"", ""nome_artista"": ""Limp Bizkit"", ""spotify_id"": ""2lZ9RqGnGXH8gtH3DK02tJ"", ""total_faixas"": 12, ""gravadora"": ""Suretone Records"", ""tipo"": ""album""}",16
Gold Cobra (Deluxe),2011,album_musical,"[""nu metal"", ""rap metal"", ""alternative metal"", ""rap rock""]",[],3.4,0,https://i.scdn.co/image/ab67616d0000b273443e44a718b412a04a369e29,Álbum de Limp Bizkit,"{""id_artista_spotify"": ""165ZgPlLkK7bf5bDoFc6Sb"", ""nome_artista"": ""Limp Bizkit"", ""spotify_id"": ""5SWyjakBNg9n0JpnHaQQSI"", ""total_faixas"": 16, ""gravadora"": ""Limp Bizkit / Interscope"", ""tipo"": ""album""}",16
The Unquestionable Truth (Pt. 1),2005,album_musical,"[""nu metal"", ""rap metal"", ""alternative metal"", ""rap rock""]",[],3.0,0,https://i.scdn.co/image/ab67616d0000b273200376cf217d7e8752c0e6ba,Álbum de Limp Bizkit,"{""id_artista_spotify"": ""165ZgPlLkK7bf5bDoFc6Sb"", ""nome_artista"": ""Limp Bizkit"", ""spotify_id"": ""0VsNR8ay7aO8DQGNng2Fko"", ""total_faixas"": 7, ""gravadora"": ""Limp Bizkit / Interscope"", ""tipo"": ""album""}",16
Results May Vary,2003,album_musical,"[""nu metal"", ""rap metal"", ""alternative metal"", ""rap rock""]",[],3.9,0,https://i.scdn.co/image/ab67616d0000b27344971d48c21dbd132f2d506e,Álbum de Limp Bizkit,"{""id_artista_spotify"": ""165ZgPlLkK7bf5bDoFc6Sb"", ""nome_artista"": ""Limp Bizkit"", ""spotify_id"": ""3oUoQ0UH7Rv06x1kpSjS36"", ""total_faixas"": 18, ""gravadora"": ""Limp Bizkit / Interscope"", ""tipo"": ""album""}",16
New Old Songs,2001,album_musical,"[""nu metal"", ""rap metal"", ""alternative metal"", ""rap rock""]",[],2.6,0,https://i.scdn.co/image/ab67616d0000b2733a856edd3af978a2f9a6480a,Álbum de Limp Bizkit,"{""id_artista_spotify"": ""165ZgPlLkK7bf5bDoFc6Sb"", ""nome_artista"": ""Limp Bizkit"", ""spotify_id"": ""3hkyt2ofB7tGrsbxwBaCE9"", ""total_faixas"": 16, ""gravadora"": ""Interscope"", ""tipo"": ""album""}",16
Chocolate Starfish And The Hot Dog Flavored Water,2000,album_musical,"[""nu metal"", ""rap metal"", ""alternative metal"", ""rap rock""]",[],4.3,0,https://i.scdn.co/image/ab67616d0000b2734a31b146c7cf07705d912efe,Álbum de Limp Bizkit,"{""id_artista_spotify"": ""165ZgPlLkK7bf5bDoFc6Sb"", ""nome_artista"": ""Limp Bizkit"", ""spotify_id"": ""5mi7FKaWE5CtcOjdyxScA7"", ""total_faixas"": 15, ""gravadora"": ""Interscope"", ""tipo"": ""album""}",16
Significant Other,1999,album_musical,"[""nu metal"", ""rap metal"", ""alternative metal"", ""rap rock""]",[],2.9,0,https://i.scdn.co/image/ab67616d0000b27318c9dcd65ed2440f4ff3908a,Álbum de Limp Bizkit,"{""id_artista_spotify"": ""165ZgPlLkK7bf5bDoFc6Sb"", ""nome_artista"": ""Limp Bizkit"", ""spotify_id"": ""3MXrPupQnGD3XQLRbxDyW9"", ""total_faixas"": 16, ""gravadora"": ""Interscope"", ""tipo"": ""album""}",16
"Three Dollar Bill, Y'all $",1997,album_musical,"[""nu metal"", ""rap metal"", ""alternative metal"", ""rap rock""]",[],2.8,0,https://i.scdn.co/image/ab67616d0000b273a2fe2b8dda3a9f5350a32208,Álbum de Limp Bizkit,"{""id_artista_spotify"": ""165ZgPlLkK7bf5bDoFc6Sb"", ""nome_artista"": ""Limp Bizkit"", ""spotify_id"": ""5c6tiN4r4GwOTkuJKLzW2X"", ""total_faixas"": 13, ""gravadora"": ""Interscope"", ""tipo"": ""album""}",12
Bring Me The Horizon,0,artista_musical,"[""metalcore"", ""emo"", ""screamo"", ""rock"", ""post-hardcore""]",[],4.2,6713680,https://i.scdn.co/image/ab6761610000e5ebe7c9399d0b5d813c20cbec65,Artista importado via Spotify API.,"{""spotify_id"": ""1Ffb6ejR6Fe5IamqA5oRUF"", ""popularidade_raw"": 79, ""tipo"": ""artista""}",16
Lo-files,2025,album_musical,"[""metalcore"", ""emo"", ""screamo"", ""rock"", ""post-hardcore""]",[],3.6,0,https://i.scdn.co/image/ab67616d0000b273e489bfa973464d0cef3a37a5,Álbum de Bring Me The Horizon,"{""id_artista_spotify"": ""1Ffb6ejR6Fe5IamqA5oRUF"", ""nome_artista"": ""Bring Me The Horizon"", ""spotify_id"": ""34pF0wOGswprAZCsI8A1Fs"", ""total_faixas"": 23, ""gravadora"": ""RCA Records Label"", ""tipo"": ""album""}",12
POST HUMAN: NeX GEn,2024,album_musical,"[""metalcore"", ""emo"", ""screamo"", ""rock"", ""post-hardcore""]",[],4.0,0,https://i.scdn.co/image/ab67616d0000b273df51a3d66223e5b01813e0c4,Álbum de Bring Me The Horizon,"{""id_artista_spotify"": ""1Ffb6ejR6Fe5IamqA5oRUF"", ""nome_artista"": ""Bring Me The Horizon"", ""spotify_id"": ""1k7OXnGQPV4zF3seDwRroD"", ""total_faixas"": 16, ""gravadora"": ""RCA Records Label"", ""tipo"": ""album""}",16
POST HUMAN: SURVIVAL HORROR,2020,album_musical,"[""metalcore"", ""emo"", ""screamo"", ""rock"", ""post-hardcore""]",[],3.9,0,https://i.scdn.co/image/ab67616d0000b2735149c948fde506624246a684,Álbum de Bring Me The Horizon,"{""id_artista_spotify"": ""1Ffb6ejR6Fe5IamqA5oRUF"", ""nome_artista"": ""Bring Me The Horizon"", ""spotify_id"": ""0e1WaSNDZnoPixaxDNdWo4"", ""total_faixas"": 9, ""gravadora"": ""RCA Records Label"", ""tipo"": ""album""}",16
Live at the Royal Albert Hall,2020,album_musical,"[""metalcore"", ""emo"", ""screamo"", ""rock"", ""post-hardcore""]",[],3.0,0,https://i.scdn.co/image/ab67616d0000b273b75f7297bea89ed838a58a82,Álbum de Bring Me The Horizon,"{""id_artista_spotify"": ""1Ffb6ejR6Fe5IamqA5oRUF"", ""nome_artista"": ""Bring Me The Horizon"", ""spotify_id"": ""5dH7StOKoPnNEbWh86MwFz"", ""total_faixas"": 16, ""gravadora"": ""RCA Records Label"", ""tipo"": ""album""}",12
Music to listen to~dance to~blaze to~pray to~feed to~sleep to~talk to~grind to~trip to~breathe to~help to~hurt to~scroll to~roll to~love to~hate to~learn Too~plot to~play to~be to~feel to~breed to~sweat to~dream to~hide to~live to~die to~GO TO,2019,album_musical,"[""metalcore"", ""emo"", ""screamo"", ""rock"", ""post-hardcore""]",[],2.8,0,https://i.scdn.co/image/ab67616d0000b2736c3a93faaca70db5d767169a,Álbum de Bring Me The Horizon,"{""id_artista_spotify"": ""1Ffb6ejR6Fe5IamqA5oRUF"", ""nome_artista"": ""Bring Me The Horizon"", ""spotify_id"": ""6yC6aLzX5knhWpKDidwxft"", ""total_faixas"": 8, ""gravadora"": ""RCA Records Label"", ""tipo"": ""album""}",16
